JobNum,RunNum,ComputeNodeType,NumComputeNodes,ComputeNodeCost,BigMemNodeType,NumBigMemNodes,BigMemNodeCost,GPUNodeType,NumGPUNodes,GPUNodeCost,TotalMem,TotalCPUs,TotalGPUs,AvgQueueTime,AvgTurnaroundTime,AvgCPUsInUse,AvgCPUsInUsePercent,AvgGPUsInUse,AvgGPUsInUsePercent,AvgMemInUse,AvgMemInUsePercent,ElapsedSimulationSeconds,JobsTimedOut,JobsFailed,JobsCompleted,JobsTotal
8800348,1337,ComputeNode3,40,8298,BigMemNode1,34,11112,GPUNode5,8,35350,47104000000,3888,16,16258.46,18240.35,15.958941746665225,0.4104666087105253,2.0677143970801626,12.923214981751016,44.22124978779805,0.09388003096934029,10975405,8284,17,14603,22904
8800348,2458,ComputeNode4,41,9516,BigMemNode2,30,12450,GPUNode8,10,23480,54272000000,4784,40,12078.73,14824.94,24.90179368523237,0.520522443253185,3.929036094315453,9.822590235788633,84.5645832062511,0.15581622790066904,6114840,8949,8,15795,24752
8800348,2048,ComputeNode4,43,9516,BigMemNode1,21,11112,GPUNode9,7,50225,45312000000,3704,28,4974.02,7902.41,325.7408232638062,8.794298684228028,7.702358621476978,27.508423648132062,771.9395205107489,1.7036094644040187,508050,8913,87,15752,24752
8800348,284,ComputeNode1,11,6960,BigMemNode1,54,11112,GPUNode6,8,39820,62208000000,2072,16,16926.2,18521.96,14.300616885784201,0.6901842126343727,2.0671708815416423,12.919818009635264,44.24316199812421,0.07112133808854844,11149875,8456,17,14895,23368
8800348,961,ComputeNode2,18,8178,BigMemNode2,38,12450,GPUNode1,13,29150,51456000000,3696,13,26980.08,27158.22,11.554476830526928,0.31262112636707057,1.1889401224688587,9.145693249760452,27.535003856796646,0.05351174567940891,16119852,7934,28,13858,21820
8810318,833,ComputeNode3,41,8298,BigMemNode2,4,12450,GPUNode2,18,33620,23808000000,4032,18,25449.6,27366.74,30.54074623059945,0.7574589838938355,2.1094433108828587,11.719129504904771,44.34674160899721,0.18626823592488748,11083061,8357,35,14722,23114
8744683,1384,ComputeNode1,20,6960,BigMemNode1,50,11112,GPUNode15,3,100000,59392000000,1872,24,2059.1,4964.93,339.5510205271752,18.138409216195257,20.585852577560065,85.7743857398336,2273.586694072235,3.8281025964308912,171479,8901,95,15756,24752
8744683,1500,ComputeNode1,45,6960,BigMemNode2,3,12450,GPUNode4,44,14730,25856000000,2328,88,4976.97,7897.11,27.478437604951633,1.1803452579446578,6.617306984890829,7.519667028285032,142.69404555877216,0.5518798172910433,3623692,8949,15,15788,24752
8744683,3516,ComputeNode2,56,8178,BigMemNode1,30,11112,GPUNode2,6,33620,62464000000,2448,6,24257.61,26784.56,119.01131186787494,4.861573197217114,5.450289371391341,90.8381561898557,634.222287215718,1.015340495670655,589380,8490,104,15013,23607
8744683,139,ComputeNode1,37,6960,BigMemNode1,15,11112,GPUNode4,39,14730,34816000000,2184,78,3067.2,5941.86,17.661509166377087,0.8086771596326505,6.149580502166412,7.884077566880015,132.60464683373155,0.38087272183401755,3899304,8941,15,15796,24752
8744683,4116,ComputeNode2,48,8178,BigMemNode2,2,12450,GPUNode4,39,14730,36608000000,2216,78,8501.8,11390.42,18.745778967682412,0.8459286537762822,6.2040061483388955,7.953854036331917,133.77796927809902,0.3654337010437582,3865108,8947,15,15790,24752
8744683,972,ComputeNode1,80,6960,BigMemNode1,18,11112,GPUNode6,6,39820,41984000000,2736,12,10586.26,13356.92,123.69083147649484,4.520863723556098,6.909713871164296,57.58094892636913,700.7436975848944,1.6690732126164596,559642,8910,96,15746,24752
8744683,5254,ComputeNode2,64,8178,BigMemNode2,14,12450,GPUNode15,3,100000,50176000000,2624,24,4559.79,7465.75,449.8296100981767,17.142896726302467,19.804044880785415,82.51685366993922,2187.3413306984703,4.359337792367806,178249,8919,95,15738,24752
8744683,886,ComputeNode1,55,6960,BigMemNode1,52,11112,GPUNode2,1,33620,67840000000,2632,1,28441.24,30192.46,24.317875430398228,0.9239314373251607,0.9998399940762395,99.98399940762394,115.19264661548682,0.16980048144971524,3106134,8063,104,14144,22311
8744683,35,ComputeNode1,90,6960,BigMemNode1,4,11112,GPUNode4,22,14730,32768000000,2784,44,15619.03,18326.2,20.54373545941806,0.7379215323066832,4.537026546542728,10.31142396941529,97.83471252550426,0.2985678482833992,5285207,8954,15,15783,24752
8744683,426,ComputeNode1,85,6960,BigMemNode1,15,11112,GPUNode12,6,39360,38656000000,2544,48,238.99,3223.05,302.95689942327914,11.908683153430784,8.519403641462072,17.748757586379316,853.7820680537266,2.208666359824417,459320,8905,87,15760,24752
8744683,274,ComputeNode1,91,6960,BigMemNode1,18,11112,GPUNode8,7,23480,43520000000,2784,28,2902.53,5851.78,230.9458104414458,8.29546732907492,7.672668556840508,27.402387703001814,768.957056407192,1.7669050009356435,510005,8918,87,15747,24752
8744683,1286,ComputeNode1,19,6960,BigMemNode1,69,11112,GPUNode7,2,50150,77568000000,2240,4,24430.95,26092.83,86.32310750106011,3.853710156297326,3.9324532700213837,98.31133175053459,436.70198412949225,0.5629924506619898,881981,8793,101,15456,24350
8744683,5452,ComputeNode3,20,8298,BigMemNode1,64,11112,GPUNode4,8,14730,72704000000,3008,16,26607.63,28291.46,14.46551167647533,0.4809013190317597,2.0823582068197526,13.014738792623454,44.63378503157543,0.0613910995702787,11280672,8675,18,15202,23895
8744683,5389,ComputeNode3,40,8298,BigMemNode1,56,11112,GPUNode4,3,14730,68352000000,3976,6,20038.67,22654.27,193.02349747412737,4.854715731240629,5.899965960415859,98.33276600693098,660.264180961885,0.9659763883454544,590488,8913,102,15737,24752
8744683,7785,ComputeNode3,69,8298,BigMemNode2,22,12450,GPUNode7,3,50150,43264000000,6016,6,24292.37,25916.68,318.18786456315036,5.289027004041728,5.868526280698608,97.80877134497679,653.967137566487,1.5115734503663254,590946,8829,102,15558,24489
8744683,2765,ComputeNode2,36,8178,BigMemNode1,9,11112,GPUNode4,41,14730,38144000000,2064,82,3468.99,6416.96,19.383619433546965,0.9391288485245622,6.617348645241623,8.06993737224588,142.69158114683216,0.3740865697012169,3623671,8954,15,15783,24752
8744683,4282,ComputeNode2,72,8178,BigMemNode2,27,12450,GPUNode8,3,23480,65280000000,3528,12,18026.02,20722.69,301.19025077415097,8.53713862738523,11.199873724554546,93.33228103795456,1237.107597947559,1.8950790409735894,315183,8916,95,15741,24752
8744683,375,ComputeNode1,17,6960,BigMemNode1,43,11112,GPUNode8,17,23480,52736000000,1848,68,11889.65,14709.31,17.763286381833456,0.9612167955537585,5.584886256865012,8.213068024801489,120.20585731456019,0.22793889812378676,4301885,8968,4,15780,24752
8769386,1828,ComputeNode3,16,8298,BigMemNode2,8,12450,GPUNode4,52,14730,25600000000,2784,104,1167.37,4153.59,36.849045644434995,1.3236007774581535,7.12072666197081,6.846852559587317,153.5399725207797,0.5997655176592958,3367507,8935,15,15802,24752
8744683,1192,ComputeNode1,37,6960,BigMemNode2,56,12450,GPUNode4,3,14730,67584000000,4544,6,22047.56,23323.45,18.970083584500014,0.4174754309969193,0.9169924822054359,15.283208036757264,45.1360231339701,0.06678507210873891,11100861,8585,35,15040,23660
8744683,3291,ComputeNode1,4,6960,BigMemNode2,70,12450,GPUNode15,1,100000,73728000000,4640,8,16000.74,18680.37,15.27133713320062,0.3291236451120823,0.9573981365250895,11.96747670656362,47.511173981429565,0.06444115394616641,10883537,8944,18,15790,24752
8769386,2306,ComputeNode3,8,8298,BigMemNode2,27,12450,GPUNode13,7,85200,31488000000,2688,56,18.38,3005.56,419.16411290411827,15.59390300982583,8.660393477890384,15.464988353375686,867.8819116832825,2.756230664644571,451816,8887,99,15766,24752
8769386,2490,ComputeNode3,17,8298,BigMemNode2,20,12450,GPUNode10,11,54695,30464000000,3072,44,20326.33,23051.74,18.897811107641033,0.6151631219935232,3.8537785385216408,8.758587587549185,82.9469491639655,0.2722785883796136,6234248,8989,20,15743,24752
8769386,370,ComputeNode1,34,6960,BigMemNode2,47,12450,GPUNode1,6,29150,58368000000,4208,6,23820.65,26284.43,188.46203031135548,4.478660416144379,5.610372566140946,93.50620943568244,652.2190339887467,1.117425702420413,571468,8453,103,14968,23524
8769386,4031,ComputeNode4,30,9516,BigMemNode2,35,12450,GPUNode12,7,39360,52992000000,4328,56,21.28,3008.59,425.83615498666927,9.839097850893468,8.671973103611819,15.485666256449676,869.0566132369981,1.6399770026362435,451212,8887,87,15778,24752
8744683,2155,ComputeNode1,12,6960,BigMemNode2,65,12450,GPUNode2,3,33620,71168000000,4640,3,21317.49,22891.37,170.17420818896835,3.66754759027949,2.851230087392449,95.04100291308163,548.4116278949772,0.7705873818218542,665846,8247,102,14493,22842
8769386,1936,ComputeNode3,28,8298,BigMemNode2,16,12450,GPUNode8,24,23480,29696000000,3392,96,4057.84,6999.47,34.39221439485882,1.0139214149427718,6.89160872158047,7.1787590849796565,148.3244145426998,0.49947607267881133,3486202,8965,6,15781,24752
8769386,3494,ComputeNode4,68,9516,BigMemNode1,15,11112,GPUNode14,2,89670,51200000000,4840,16,7875.43,10690.66,439.16021769648466,9.073558216869518,14.532401289382356,90.82750805863972,1605.1309832384534,3.135021451637604,242906,8928,95,15729,24752
8744683,2893,ComputeNode1,76,6960,BigMemNode2,9,12450,GPUNode4,24,14730,34816000000,2976,48,9276.91,12088.46,61.883034647110655,2.079403045937858,2.526286653710741,5.26309719523071,173.15001904541384,0.49732886904128515,2986020,8930,17,15805,24752
8769386,1306,ComputeNode3,11,8298,BigMemNode1,66,11112,GPUNode2,5,33620,72960000000,2608,5,29312.79,30506.24,132.42954070570303,5.077819812335239,4.7914099416926605,95.82819883385321,550.4882626790699,0.7545069389789884,635082,7922,102,13915,21939
8769386,1149,ComputeNode3,6,8298,BigMemNode1,18,11112,GPUNode5,21,35350,25344000000,2160,42,18956.54,21000.26,23.615836904155195,1.0933257825997775,3.9281995735163378,9.352856127419852,84.70292864507778,0.33421294446447986,6104336,8937,27,15788,24752
8769386,3328,ComputeNode4,33,9516,BigMemNode1,1,11112,GPUNode2,20,33620,28160000000,3416,20,20207.84,22211.4,16.705031382058653,0.48902316692209175,2.153233006872009,10.766165034360045,45.987818002490975,0.1633090127929367,11041021,8698,34,15303,24035
8769386,3859,ComputeNode4,7,9516,BigMemNode2,50,12450,GPUNode4,21,14730,60160000000,4152,42,17593.29,20262.23,22.713502663913545,0.5470496788033128,4.533742621274288,10.794625288748305,97.7696349577218,0.16251601555472375,5289022,8957,15,15780,24752
8769386,1569,ComputeNode3,58,8298,BigMemNode1,28,11112,GPUNode7,4,50150,47616000000,4640,8,20454.4,23104.96,282.87311772042005,6.0964033991469835,7.678960333863626,95.98700417329532,859.0748907121114,1.804172737550637,453837,8915,99,15738,24752
8769386,3293,ComputeNode4,3,9516,BigMemNode1,3,11112,GPUNode13,11,85200,7424000000,968,88,19510.45,21242.47,37.33852841435452,3.8572859932184422,6.06209705984683,6.888746658916853,129.25352087350322,1.7410226410762828,3816943,8421,72,14740,23233
8769386,3651,ComputeNode4,44,9516,BigMemNode1,40,11112,GPUNode11,2,65025,65536000000,3904,8,22474.49,24350.87,262.5884430516992,6.726138397840656,7.639406419276441,95.49258024095552,843.8446887044881,1.287604810645276,462076,8913,95,15744,24752
8769386,432,ComputeNode1,78,6960,BigMemNode2,14,12450,GPUNode5,8,35350,36352000000,3280,16,23358.8,24145.11,19.979654520825342,0.6091358085617482,2.106018680609187,13.162616753807418,44.43599089835337,0.12223809115964285,10990647,8351,18,14665,23034
8800348,2520,ComputeNode4,86,9516,"",-1,-1,GPUNode1,6,29150,45568000000,5888,6,27736.49,27558.8,227.8066607832797,3.8689989942812453,5.62978608148491,93.82976802474849,614.8171054615113,1.3492299540500161,557501,7692,97,13619,21408
8800348,2308,ComputeNode4,17,9516,BigMemNode1,63,11112,GPUNode11,2,65025,75264000000,2728,8,23830.47,26024.56,146.52711231379737,5.371228457250637,7.629635073097772,95.37043841372214,842.7805397920382,1.119765810735595,462667,8918,95,15739,24752
8800348,760,"",-1,-1,BigMemNode1,61,11112,GPUNode5,9,35350,64768000000,2040,18,17483.56,19154.13,12.453938361792218,0.6104871745976578,2.1353128872524536,11.862849373624742,45.2089585582869,0.06980138117324436,10801254,8331,17,14711,23059
8800348,2557,ComputeNode4,41,9516,BigMemNode2,44,12450,GPUNode1,2,29150,66560000000,5568,2,24784.11,25609.29,61.71032023458051,1.1083031651325521,1.995338190249619,99.76690951248095,220.4491122518474,0.3312035941283765,1590583,7982,106,14064,22152
8800348,1304,ComputeNode3,27,8298,BigMemNode1,9,11112,GPUNode1,23,29150,22016000000,3416,23,21921.98,24532.57,23.211965734812754,0.6795071936420596,2.1916192318266745,9.528779268811629,47.1617047624652,0.2142155921260229,10900742,8875,36,15661,24572
8744683,4982,ComputeNode2,61,8178,BigMemNode2,5,12450,GPUNode10,8,54695,40448000000,2296,32,21893.67,24483.01,25.31867135806807,1.1027295887660309,3.6606220154671196,11.439443798334748,78.7885416118606,0.19478970928565217,6563212,8951,8,15793,24752
8744683,1657,ComputeNode1,69,6960,BigMemNode2,28,12450,GPUNode8,7,23480,48128000000,3616,28,2693.34,5649.56,265.112416408162,7.331648683854038,7.6248109928138295,27.231467831477964,764.1561876636887,1.5877580362028108,513207,8915,87,15750,24752
8744683,4163,ComputeNode2,29,8178,BigMemNode2,30,12450,GPUNode4,26,14730,52224000000,3240,52,10937.56,13665.83,18.18096357591503,0.5611408511084885,4.961569482527877,9.541479774092071,106.9945022153114,0.20487611484243146,4832955,8961,15,15776,24752
8744683,5285,ComputeNode3,101,8298,BigMemNode1,1,11112,GPUNode4,10,14730,29440000000,6728,20,31367.26,31954.83,32.43246831727203,0.48205214502485183,2.25285192984739,11.26425964923695,46.916024186690464,0.1593614951993562,9652498,7742,14,13511,21267
8744683,4444,ComputeNode2,32,8178,BigMemNode2,46,12450,GPUNode12,4,39360,64512000000,3808,32,2340.13,5298.39,1093.6011921352015,28.71851870102945,22.368383712975398,69.90119910304811,2469.665041971797,3.828225821508862,157867,8906,90,15756,24752
8744683,2365,ComputeNode1,29,6960,BigMemNode2,55,12450,GPUNode10,2,54695,64768000000,4344,8,16001.87,18646.16,196.27668963179747,4.518340000731986,7.66943247664922,95.86790595811524,847.1567989877591,1.3079866585161795,460262,8911,95,15746,24752
8744683,2413,ComputeNode1,18,6960,BigMemNode2,41,12450,GPUNode14,4,89670,48640000000,3312,32,1688.85,4664.44,1037.0948273534732,31.31324961816042,23.833454820334225,74.47954631354446,2631.392704746135,5.409935659428732,148163,8904,101,15747,24752
8744683,4983,ComputeNode2,59,8178,BigMemNode2,2,12450,GPUNode10,9,54695,36864000000,2120,36,18345.76,21069.78,16.84441321079263,0.7945477929619166,3.911945797166957,10.866516103241548,83.80447615689582,0.22733419096380159,6141523,8929,8,15580,24517
8769386,159,ComputeNode3,46,8298,BigMemNode2,38,12450,GPUNode8,6,23480,52224000000,5520,24,14947.71,17655.58,182.11388926594137,3.29916466061488,5.584045481194387,23.26685617164328,566.3091523921875,1.08438486594705,692505,8921,96,15735,24752
8769386,4,ComputeNode1,6,6960,BigMemNode1,44,11112,GPUNode1,16,29150,50688000000,2224,16,24266.08,25439.52,97.38605119453099,4.378869208387185,3.8270329266553373,23.91895579159586,432.5189619751716,0.8532965632401586,827353,8024,98,14041,22163
8744683,3663,ComputeNode2,16,8178,BigMemNode1,6,11112,GPUNode6,20,39820,24576000000,1808,40,12897.85,15625.99,14.386487310979959,0.7957127937488916,3.8745359025376747,9.686339756344186,83.54815194613268,0.33995830056206333,6188893,8949,27,15776,24752
8744683,4194,ComputeNode2,19,8178,BigMemNode2,5,12450,GPUNode4,53,14730,28416000000,2048,106,9422.1,12192.03,30.188298658560807,1.4740380204375394,7.151670491141276,6.746858953906864,154.21143138239506,0.5426922557094421,3352965,8939,15,15798,24752
8744683,2558,ComputeNode1,1,6960,BigMemNode2,39,12450,GPUNode7,10,50150,50432000000,3160,20,18369.24,21017.35,12.588465819284664,0.39836917149635015,2.19842371911707,10.99211859558535,47.408190819375726,0.09400418547623676,10907319,9000,29,15723,24752
8744683,2066,ComputeNode1,68,6960,BigMemNode2,22,12450,GPUNode9,5,50225,41216000000,3360,20,8993.48,11882.09,428.554546122389,12.754599586975862,17.294404584078165,86.47202292039083,1909.580099010717,4.633103889292307,204184,8916,90,15746,24752
8744683,2137,ComputeNode1,26,6960,BigMemNode2,11,12450,GPUNode13,8,85200,19968000000,1840,64,12504.44,15316.76,25.502818388796783,1.3860227385215644,5.835320745954942,9.117688665554596,125.58796257389106,0.6289461266721307,4117245,8952,20,15780,24752
8744683,2500,ComputeNode1,104,6960,BigMemNode2,2,12450,GPUNode7,5,50150,33792000000,2944,10,21149.2,23813.66,228.4372979892825,7.759419089309868,9.217795987028994,92.17795987028994,1031.2129821119336,3.051648266192985,378073,8912,99,15741,24752
8744683,1869,ComputeNode1,74,6960,BigMemNode2,34,12450,GPUNode1,2,29150,54272000000,4080,2,29173.87,30101.18,77.83519660617928,1.907725407014198,1.9892553682579854,99.46276841289927,226.21212583796645,0.4168118474313946,1540210,7934,104,13943,21981
8744683,5279,ComputeNode1,114,6960,BigMemNode1,10,11112,GPUNode8,4,23480,40448000000,3072,16,23248.57,25650.97,122.44155348657448,3.9857276525577627,3.931597685031489,24.572485531446805,432.20890374636065,1.0685544495311528,807267,7874,92,13795,21761
8744683,4503,ComputeNode1,13,6960,BigMemNode2,17,12450,GPUNode4,47,14730,32768000000,2528,94,21867.81,23718.02,25.648228321844446,1.0145659937438467,0.9998209567312101,1.0636393156715,115.69030310924951,0.3530587863441452,2999274,7818,101,13769,21688
8769386,3395,ComputeNode4,50,9516,BigMemNode1,22,11112,GPUNode6,7,39820,51712000000,4176,14,13693.28,16418.71,178.95056881443637,4.285214770460641,7.260665153332996,51.86189395237854,736.3620912835056,1.4239675341961355,532598,8917,96,15739,24752
8769386,2787,ComputeNode4,36,9516,BigMemNode1,6,11112,GPUNode4,40,14730,34816000000,3408,80,6059.34,8986.39,29.73882557997703,0.8726181214781992,6.617337136467423,8.271671420584278,142.69248359995115,0.40984743681052144,3623677,8952,15,15785,24752
8744683,7301,ComputeNode2,55,8178,BigMemNode1,3,11112,GPUNode12,13,39360,34560000000,1704,104,18684.51,21315.17,10.70891215563125,0.6284572861285945,2.2035955338686284,2.118841859489066,47.51833720696988,0.13749518867757488,10881721,8954,20,15778,24752
8769386,790,ComputeNode3,107,8298,BigMemNode1,1,11112,GPUNode8,4,23480,29440000000,6968,16,12579.96,15304.44,763.8646435065249,10.962466181207303,14.205042077654593,88.78151298534121,1568.4419116490126,5.327588015112135,248587,8923,90,15739,24752
8769386,3978,ComputeNode4,10,9516,BigMemNode2,8,12450,GPUNode8,34,23480,22016000000,1968,136,734.71,3731.94,32.96979756399609,1.6752945916664679,8.006784192235553,5.88734131782026,172.31743733212176,0.78269184834721,3000651,8950,14,15788,24752
8769386,3422,ComputeNode4,19,9516,BigMemNode1,48,11112,GPUNode6,7,39820,62464000000,2816,14,11921.73,14685.69,122.36827013867455,4.34546413844725,7.062495776571983,50.44639840408559,716.3024461026735,1.1467444385608885,547540,8920,96,15736,24752
8769386,740,ComputeNode3,18,8298,BigMemNode1,22,11112,GPUNode4,41,14730,37632000000,2664,82,4021.02,6968.97,26.74130821958711,1.0038028610956125,6.4795953964497075,7.901945605426472,139.7203830691642,0.37128077983940316,3700708,8953,15,15784,24752
8769386,2945,ComputeNode4,34,9516,BigMemNode1,12,11112,GPUNode8,23,23480,35584000000,3016,92,3855.99,6787.2,34.05240956225004,1.1290586724883966,6.932129525999059,7.5349233978250645,149.1974692688962,0.41928245635368766,3465836,8961,6,15785,24752
8769386,3925,ComputeNode4,46,9516,BigMemNode2,3,12450,GPUNode8,22,23480,32256000000,3664,88,3940.51,6847.32,38.46959101639058,1.0499342526307474,6.630189150986873,7.534305853394175,142.70044587718812,0.44239969579981436,3623665,8971,4,15777,24752
8769386,3704,ComputeNode4,95,9516,BigMemNode2,6,12450,GPUNode4,1,14730,55040000000,6488,2,30707.78,31315.54,84.71014845298544,1.305643471840096,1.9908378030508578,99.54189015254289,225.6610578364568,0.40999465449937644,1496365,7615,92,13369,21076
8800348,1922,ComputeNode4,61,9516,BigMemNode1,2,11112,GPUNode12,10,39360,35840000000,4192,80,11386.3,14153.61,39.369535496373715,0.9391587666119684,6.017019335931092,7.521274169913865,129.50807517313805,0.36135065617505036,3992928,8960,8,15784,24752
8800348,1235,ComputeNode3,66,8298,BigMemNode1,9,11112,GPUNode8,15,23480,29952000000,4800,60,6463.37,9338.73,73.88430693874203,1.5392563945571256,5.027385261233655,8.378975435389426,108.20300841612642,0.3612547022440118,4778920,8954,8,15790,24752
8800348,2223,ComputeNode4,21,9516,BigMemNode1,4,11112,GPUNode3,17,43950,32256000000,2528,17,26263.1,27808.23,14.980747817711169,0.5925928725360431,2.249363347689042,13.231549104053187,50.578113962483876,0.15680218862377193,9150598,8179,37,14280,22496
8800348,2045,ComputeNode4,54,9516,BigMemNode1,12,11112,GPUNode9,7,50225,41728000000,4192,28,4045.12,6973.45,376.10014952071174,8.971854711849039,7.658284504252729,27.35101608661689,767.518681456312,1.8393373309439993,510965,8913,87,15752,24752
8800348,1269,ComputeNode3,80,8298,BigMemNode1,17,11112,GPUNode1,5,29150,39168000000,5848,5,29432.24,29978.77,221.18381020990142,3.782212896886139,4.832555643902935,96.6511128780587,535.734680140962,1.3677866629415902,669075,8148,106,14303,22557
8800348,1045,ComputeNode2,20,8178,BigMemNode2,32,12450,GPUNode2,13,33620,49664000000,3360,13,21239.73,22609.06,10.867940784995072,0.32345061860104385,1.1648707233559366,8.960544025814897,25.3047479606401,0.050951892639819786,20176304,8847,30,15614,24491
8800348,404,ComputeNode1,23,6960,BigMemNode2,53,12450,GPUNode4,12,14730,63232000000,4232,24,13855.82,16563.35,12.869921778272472,0.3041096828514289,2.1999704210875626,9.166543421198178,47.441027882803425,0.07502692921749024,10899656,8934,18,15800,24752
8800348,1882,ComputeNode4,79,9516,BigMemNode1,3,11112,GPUNode8,9,23480,45824000000,5344,36,18795.85,21528.42,31.10005187426029,0.5819620485452899,3.7527970473064824,10.424436242518006,80.77623446501852,0.17627495300501597,6402018,9002,8,15742,24752
8810318,201,ComputeNode1,7,6960,BigMemNode1,50,11112,GPUNode5,11,35350,55808000000,2072,22,17936.06,20570.12,10.893219974357166,0.5257345547469675,2.1565906363365572,9.802684710620714,46.50328344734078,0.08332727108540133,11118895,8950,20,15782,24752
8810318,683,ComputeNode3,34,8298,BigMemNode1,13,11112,GPUNode3,13,43950,35328000000,3320,13,22335.11,24308.3,13.22112004804524,0.39822650747124216,1.1674382326202828,8.9802940970791,25.329593323651213,0.07169835066703809,18169541,8006,35,14062,22103
8810318,726,ComputeNode3,46,8298,BigMemNode2,9,12450,GPUNode4,34,14730,29696000000,4336,68,5908.55,8825.2,33.80835814832236,0.7797130569262537,5.8261294545496956,8.567837433161317,125.63365706576107,0.4230659249251114,4115791,8953,15,15784,24752
8810318,149,ComputeNode1,88,6960,BigMemNode1,12,11112,GPUNode5,7,35350,36608000000,2848,14,9577.76,12376.35,151.68037551937942,5.325855882000682,7.125220419557226,50.894431568265894,722.5982318251818,1.9738806594874938,542714,8916,96,15740,24752
8810318,478,ComputeNode2,31,8178,BigMemNode2,30,12450,GPUNode2,11,33620,52224000000,3368,11,26045.6,27516.07,13.143364315826185,0.39024240842714325,1.193948955263968,10.854081411490618,27.320272711934386,0.05231363494166358,15816243,7702,25,13544,21271
8744683,2006,ComputeNode1,38,6960,BigMemNode2,5,12450,GPUNode5,19,35350,19712000000,2448,38,16569.79,19231.59,20.594872353595832,0.8412938052939474,3.8704459008931575,10.185383949718837,83.45982865811771,0.42339604635814587,6195434,8951,26,15775,24752
8744683,2984,ComputeNode2,29,8178,BigMemNode1,13,11112,GPUNode8,26,23480,34816000000,1632,104,1308.24,4288.13,17.30814787742363,1.0605482768029184,7.127291394918965,6.853164802806696,153.39074689321467,0.44057544489089695,3370926,8948,6,15798,24752
8744683,4347,ComputeNode2,25,8178,BigMemNode2,43,12450,GPUNode8,11,23480,59648000000,3616,44,20109.53,22828.26,20.411736174222924,0.564483854375634,3.8232503575326766,8.689205358028811,82.29495978582933,0.13796767667956902,6284040,8950,8,15794,24752
8744683,2736,ComputeNode2,46,8178,BigMemNode1,36,11112,GPUNode4,15,14730,64256000000,2328,30,8836.12,11616.99,12.920748402450961,0.5550149657410207,3.0471763354081625,10.15725445136054,65.70770629973049,0.1022592540770208,7869241,8945,18,15789,24752
8744683,573,ComputeNode1,37,6960,BigMemNode1,6,11112,GPUNode1,23,29150,21504000000,2504,23,25899.77,28180.59,19.305215933459873,0.7709750772148511,2.1960180140524024,9.547904408923488,47.08517589405997,0.21896008135258543,10877285,8819,27,15544,24390
8744683,2528,ComputeNode1,41,6960,BigMemNode2,5,12450,GPUNode7,13,50150,28928000000,2136,26,15042.51,17708.08,12.581240823564102,0.5890094018522519,3.031912122681899,11.661200471853459,65.37843650797798,0.2260039978843265,7908843,8941,29,15782,24752
8744683,1228,ComputeNode1,4,6960,BigMemNode1,24,11112,GPUNode3,16,43950,41984000000,1696,16,25878.27,27841.34,11.44025089738268,0.6745430953645448,2.09802014670804,13.11262591692525,45.44266296903365,0.10823805013584614,10790546,8498,35,14889,23422
8744683,795,ComputeNode1,10,6960,BigMemNode1,61,11112,GPUNode9,5,50225,66304000000,2024,20,5719.34,8642.77,276.4269363567353,13.657457329878229,17.29413522051081,86.47067610255405,1909.5180678967765,2.8799439971898777,204184,8923,90,15739,24752
8744683,4295,ComputeNode2,60,8178,BigMemNode2,18,12450,GPUNode8,12,23480,52224000000,2880,48,15659.11,18391.55,20.433083347984628,0.7094820606939106,4.571492422806701,9.52394254751396,98.39728775039333,0.188413924154399,5255507,8951,8,15793,24752
8744683,3310,ComputeNode2,45,8178,BigMemNode1,25,11112,GPUNode5,10,35350,51200000000,2320,20,21616.54,24238.29,12.645727789892451,0.5450744737022608,2.155600338650911,10.778001693254554,46.00083192842098,0.08984537486019722,11112327,8799,18,15497,24314
8744683,1281,ComputeNode1,26,6960,BigMemNode1,6,11112,GPUNode7,15,50150,28160000000,1728,30,15838.35,18545.85,13.32346584061023,0.771033902813092,3.0537747916265507,10.179249305421836,65.85029617894185,0.23384338131726506,7852247,8948,30,15774,24752
8744683,225,ComputeNode1,8,6960,BigMemNode1,33,11112,GPUNode4,39,14730,45824000000,1920,78,2203.22,5172.07,16.147547414307176,0.8410180944951655,6.123922941902518,7.851183258849383,132.0493646992343,0.28816638595328714,3915642,8943,15,15794,24752
8744683,7065,ComputeNode3,52,8298,BigMemNode2,42,12450,GPUNode12,1,39360,56576000000,6040,8,16784.98,19394.37,330.11673872896114,5.4655089193536615,7.723884711998809,96.54855889998511,853.1853588330354,1.508034075991649,457011,8918,97,15737,24752
8744683,4673,ComputeNode2,10,8178,BigMemNode2,31,12450,GPUNode5,15,35350,40704000000,3184,30,13806.09,16426.38,14.854410051887449,0.4665329790165656,3.0469896918901624,10.156632306300542,65.70548786272911,0.16142268048036829,7869725,8949,29,15774,24752
8744683,4304,ComputeNode2,53,8178,BigMemNode2,2,12450,GPUNode8,23,23480,35072000000,1952,92,7693.25,10593.23,18.24378834594303,0.9346203046077372,6.917851141437863,7.519403414606372,148.89729168571958,0.4245474785747023,3472987,8988,4,15760,24752
8744683,3479,ComputeNode2,9,8178,BigMemNode1,68,11112,GPUNode13,2,85200,74752000000,1976,16,9212.61,11940.67,258.06584684547954,13.060012492180139,14.479767671754317,90.49854794846448,1599.3572096573866,2.139551061720605,243792,8917,95,15740,24752
